icao24,callsign,origin_country,longitude,latitude,velocity,baro_altitude,geo_altitude,vertical_rate,hour,delay_seconds
a0d0f9,,United States,-74.361,41.4787,49.41,1074.42,952.5,3.25,14,0
a08e01,N135CL  ,United States,-99.8578,34.7183,209.14,12496.8,12931.14,0.0,14,2
a2c35a,UAL1513 ,United States,-80.4361,33.0323,241.8,11650.98,11986.26,4.23,14,0
a95fd6,N703BK  ,United States,-104.6624,38.7683,43.42,2095.5,2164.08,2.93,14,0
a210e9,N232LA  ,United States,-118.4954,34.2164,4.37,,,,14,0
a52353,N430CC  ,United States,-79.9586,32.7724,54.77,121.92,137.16,-0.98,14,1
a27380,SWA3987 ,United States,-111.8124,33.4028,99.36,1272.54,1325.88,-3.25,14,0
a4acef,N400DC  ,United States,-110.0361,34.1206,203.68,10965.18,11498.58,0.33,14,75
a3d039,DAL1903 ,United States,-84.1388,39.0449,236.57,11277.6,11384.28,0.0,14,0
abfcb6,SWA3307 ,United States,-90.248,30.0015,0.06,,,,14,1
c01d22,CFLAV   ,Canada,-82.2927,42.2177,217.8,5547.36,5387.34,13.33,14,0
a463cf,,United States,-76.6269,39.2879,19.06,137.16,68.58,3.25,14,0
accf1c,EDV4881 ,United States,-83.3322,42.2223,68.91,274.32,205.74,-3.58,14,0
a77645,DAL333  ,United States,-81.3482,42.1957,282.92,10675.62,10515.6,0.0,14,0
a7c613,N60NA   ,United States,-72.6358,42.3325,40.75,419.1,289.56,0.98,14,3
0d1098,XBNRQ   ,Mexico,-100.4802,26.1973,46.58,1950.72,2049.78,-0.65,14,1
ab5f87,SWA2448 ,United States,-78.9177,34.9506,236.51,10058.4,10302.24,0.0,14,0
abfcb0,N8712E  ,United States,-74.1641,40.1403,36.64,1036.32,937.26,4.23,14,0
ab4c4b,EJA827  ,United States,-117.2822,33.1266,1.8,,,,14,0
a4a0b4,EDV4724 ,United States,-83.5658,42.0092,160.82,3505.2,3390.9,6.18,14,0
a5ccd2,LXJ473  ,United States,-109.1431,35.2782,203.96,13106.4,13594.08,0.0,14,0
a1f0c0,N224KB  ,United States,-118.1792,34.1875,34.93,396.24,571.5,-4.55,14,0
aa463e,N761LE  ,United States,-74.5212,41.2558,145.57,1524.0,1394.46,-2.93,14,1
a76f87,UAL1069 ,United States,-115.3639,35.9329,260.56,10675.62,11109.96,-0.33,14,0
aa596c,SKW6185 ,United States,-114.6481,34.3895,215.5,10980.42,11483.34,0.33,14,0
a700a4,JIA5116 ,United States,-74.8855,39.9145,100.39,990.6,922.02,-6.18,14,0
ad8c32,N972MM  ,United States,-116.1591,47.5981,116.41,3048.0,3070.86,-0.33,14,287
a75014,N570TB  ,United States,-83.9939,35.8122,4.89,,,,14,0
a726fb,ASA199  ,United States,-122.598,45.589,2.06,,,,14,0
c06aac,TSC151  ,Canada,-77.8866,33.6295,229.9,11285.22,11620.5,0.33,14,3
acc311,NDU21   ,United States,-97.0328,47.3975,76.2,1630.68,1584.96,-0.33,14,0
896597,ETD76T  ,United Arab Emirates,-66.8332,41.1433,298.34,10058.4,9837.42,0.33,14,10
896596,ETD13   ,United Arab Emirates,-84.232,33.632,90.54,1120.14,1150.62,-3.58,14,0
c071a4,WJA647  ,Canada,-79.9578,43.7602,143.16,3596.64,3398.52,5.85,14,0
a2869f,N262CB  ,United States,-117.4107,33.8223,52.7,1203.96,1226.82,0.0,14,0
a210c5,RPA5743 ,United States,-73.86,40.7678,0.0,,,,14,5
a88314,N648BH  ,United States,-87.9998,43.097,55.09,502.92,464.82,0.33,14,0
a38c4b,N328CS  ,United States,-82.771,30.9403,85.05,1760.22,1851.66,-0.33,14,0
a38c4a,N328CR  ,United States,-84.5206,36.9561,183.71,7002.78,7147.56,0.0,14,0
ac10a5,N877DC  ,United States,-112.0795,40.2425,39.62,1661.16,1684.02,-0.65,14,3
a2e98f,N287SC  ,United States,-112.314,41.1949,48.64,1805.94,1844.04,0.0,14,0
a5c0b9,N47WD   ,United States,-94.4016,30.569,125.39,6705.6,7040.88,0.0,14,0
a8df0d,N6707H  ,United States,-86.5342,34.8434,44.32,495.3,525.78,0.65,14,0
a1fcf9,N227WC  ,United States,-117.8627,33.6823,31.53,22.86,0.0,-1.95,14,0
ab4c76,EDV4925 ,United States,-76.2872,40.674,195.65,9144.0,8945.88,-0.33,14,0
a1f0b4,RPA5769 ,United States,-75.0242,40.3319,190.69,7498.08,7322.82,9.1,14,0
abaf6e,GTI8451 ,United States,-86.1436,32.8458,223.17,10972.8,11346.18,0.33,14,0
a463ac,N382KU  ,United States,-97.3754,44.2647,277.87,10660.38,10789.92,-0.33,14,0
a75c48,CTX71   ,United States,-84.2968,33.8885,40.7,289.56,365.76,-1.3,14,0
a82cc7,,United States,-75.3988,40.4365,38.19,396.24,289.56,3.9,14,0
ad9f57,N977TH  ,United States,-73.6126,40.9643,43.78,670.56,563.88,0.65,14,0
a38c66,DAL816  ,United States,-87.4071,31.432,258.53,10058.4,10462.26,-0.33,14,0
a2c338,UAL1655 ,United States,-95.8683,44.7399,279.81,11887.2,11948.16,0.0,14,0
a76f6d,UAL2113 ,United States,-88.0504,42.1126,161.57,2133.6,2065.02,-0.33,14,0
a76f6c,UAL617  ,United States,-97.6013,41.8716,242.34,10668.0,10896.6,0.0,14,0
78007f,CAO1012 ,China,-92.1512,46.7574,194.83,9753.6,9593.58,0.0,14,1
c084c2,PAG377  ,Canada,-89.3267,48.3702,8.23,,,,14,0
a5237a,N430DS  ,United States,-75.7224,39.5264,41.57,144.78,68.58,3.58,14,0
ac36ef,SWA2403 ,United States,-88.1348,37.8778,207.8,9441.18,9692.64,-15.93,14,0
aa3f3b,N76AM   ,United States,-95.9411,29.9779,53.98,304.8,350.52,5.85,14,0
a38c60,DAL1919 ,United States,-81.7315,30.2508,233.78,10058.4,10485.12,0.33,14,0
c00a0d,ACA1042 ,Canada,-87.9275,39.2824,234.72,11277.6,11437.62,-0.33,14,0
a476e9,N387SP  ,United States,-86.2393,36.089,53.53,853.44,876.3,-0.98,14,0
aadcf7,N7998U  ,United States,-82.7666,40.5505,34.0,762.0,853.44,0.0,14,0
a38019,JBU2737 ,United States,-71.0048,42.3778,0.0,,,,14,8
a356fd,N314PL  ,United States,-98.4202,39.6725,82.51,4815.84,4975.86,0.0,14,0
a726ee,N560AD  ,United States,-92.4728,34.4354,228.86,12496.8,12839.7,0.0,14,1
a0d0e0,N1514X  ,United States,-71.7952,42.2626,36.07,731.52,617.22,-2.28,14,0
ac865a,N906KC  ,United States,-94.8917,38.7962,36.56,373.38,411.48,-1.95,14,0
abfcda,SWA3485 ,United States,-91.1436,34.6084,243.79,11277.6,11635.74,0.0,14,1
adb9fa,N98395  ,United States,-88.9956,37.8794,58.53,1066.8,1120.14,-2.28,14,0
acc31a,,United States,-97.0319,32.9082,8.75,,,,14,0
a178be,N194TP  ,United States,-85.023,31.2793,47.32,1447.8,1524.0,-0.33,14,0
ade313,N994SD  ,United States,-117.3073,33.8652,38.5,693.42,701.04,-1.3,14,0
a9eafb,N738YT  ,United States,-74.7935,39.9543,51.19,350.52,251.46,2.28,14,0
a38082,JBU23   ,United States,-81.0172,29.3169,248.33,10972.8,11452.86,0.0,14,0
a2608a,N252SP  ,United States,-118.6187,34.1686,48.88,1280.16,1287.78,-3.25,14,1
a9eaff,N738YX  ,United States,-82.4894,34.8289,64.07,762.0,754.38,-1.3,14,0
e494f9,AZU8706 ,Brazil,-80.2031,26.1561,215.71,9136.38,9646.92,0.0,14,0
a9a492,N720LM  ,United States,-116.5642,33.1664,72.13,2712.72,2819.4,0.33,14,0
a5f9e2,N4840W  ,United States,-72.2274,42.5166,199.43,4427.22,4213.86,-10.08,14,0
aa9fbb,ENY4179 ,United States,-78.3893,42.4741,251.79,10332.72,10066.02,-5.2,14,0
a27ea8,N26WR   ,United States,-118.4479,34.0187,40.74,22.86,22.86,-1.3,14,0
a4c6af,AAL3013 ,United States,-108.5524,39.1962,267.34,10050.78,10462.26,0.0,14,0
a08e46,FDX3951 ,United States,-87.4677,40.3114,204.72,10980.42,11087.1,0.0,14,1
a03eca,EJM115  ,United States,-100.2386,39.12,265.77,11887.2,12252.96,0.0,14,1
ad9f7f,AAL2763 ,United States,-81.4554,38.413,184.16,9745.98,9799.32,0.0,14,0
ac733b,DAL1452 ,United States,-116.598,46.5017,242.53,8877.3,9006.84,9.1,14,0
ad8c4c,AAL2285 ,United States,-105.9968,40.6486,265.7,11277.6,11658.6,0.0,14,0
a82195,N623CA  ,United States,-82.6979,34.4942,73.16,1950.72,1973.58,-0.33,14,3
ace96d,AAL3302 ,United States,-81.0201,28.992,250.21,10972.8,11468.1,0.0,14,1
a4fc23,N420FG  ,United States,-86.7726,36.7845,89.34,487.68,548.64,-5.2,14,0
ace96c,AAL2721 ,United States,-97.0261,32.8973,21.61,,,,14,0
a3e329,N35HF   ,United States,-75.7578,39.8276,68.22,807.72,731.52,0.33,14,0
ace96a,ASA648  ,United States,-113.2893,37.612,229.85,10668.0,11102.34,-0.33,14,0
a979b3,FLC71   ,United States,-122.1814,43.5678,166.8,4777.74,4831.08,-5.2,14,0
a08e3c,EDV5013 ,United States,-81.305,35.416,247.04,10058.4,10309.86,0.0,14,0
a4acae,,United States,-118.4082,33.9398,3.86,,,,14,0
a8a9a6,N6574G  ,United States,-96.9083,34.1914,60.47,1935.48,1996.44,0.0,14,1
0d1050,XBBZJ   ,Mexico,-117.0412,32.3601,50.63,906.78,906.78,0.0,14,5
a58fdf,AAL994  ,United States,-78.6999,40.3033,278.37,9083.04,8930.64,-4.55,14,0
a63c13,N500XX  ,United States,-105.0363,34.7043,279.29,13716.0,14165.58,-0.33,14,0
a95fa0,N7029S  ,United States,-84.5284,33.3256,42.4,518.16,556.26,2.6,14,0
a91932,N68572  ,United States,-97.1497,42.6713,53.5,1074.42,1074.42,-1.3,14,0
a2b05b,UCA4946 ,United States,-93.1275,31.5511,256.79,10668.0,11079.48,0.0,14,0
a7bf22,DAL811  ,United States,-84.5972,27.3173,267.31,11285.22,11879.58,0.0,14,0
ae63d0,FAST34  ,United States,-93.7945,38.6682,178.45,1402.08,2095.5,-11.05,14,0
ada6ed,AAL1184 ,United States,-76.2235,39.9095,158.72,6743.7,6576.06,11.05,14,0
0d104e,XBIAG   ,Mexico,-116.9861,32.5192,38.66,381.0,365.76,1.3,14,0
a3ef6e,N3526J  ,United States,-122.2714,47.9302,32.51,464.82,411.48,-1.63,14,0
addc3a,N992YC  ,United States,-123.1327,44.884,39.67,0.0,,0.0,14,5
a4acbd,N400BC  ,United States,-104.9405,40.0288,133.26,2446.02,2529.84,-5.53,14,0
a5e6c4,N48FG   ,United States,-96.8413,32.9797,44.44,190.5,198.12,-3.25,14,0
a2bc9e,UAL1689 ,United States,-103.1845,35.1108,228.15,9753.6,10203.18,0.0,14,0
a6ffc2,N550DM  ,United States,-107.7669,35.2484,134.59,8618.22,9060.18,4.88,14,0
a2b060,UAL1045 ,United States,-87.8967,42.0922,140.53,1516.38,1463.04,-0.33,14,0
a6ffc3,DAL1045 ,United States,-121.9985,44.8624,231.29,10988.04,11109.96,0.0,14,0
ad43e6,DAL1550 ,United States,-78.7746,35.8966,77.12,152.4,129.54,-3.9,14,0
abb699,N854EA  ,United States,-84.6233,33.9102,66.36,1615.44,1653.54,0.33,14,2
a7d933,N6045S  ,United States,-102.8043,38.2429,145.4,5638.8,5882.64,-5.53,14,0
a6b94a,EJA532  ,United States,-77.6278,42.7633,233.19,8229.6,7970.52,0.0,14,0
a5cca6,N473EC  ,United States,-71.2904,42.4638,0.0,,,,14,0
a178a5,N194SP  ,United States,-122.1172,37.4627,0.0,,,,14,5
ab4c9f,UAL2064 ,United States,-109.2135,37.664,209.0,10355.58,10782.3,0.33,14,0
a5e6aa,N48EF   ,United States,-118.4171,34.2633,5.4,,,,14,0
ad3cf3,JSX290  ,United States,-95.334,29.692,70.22,335.28,373.38,-3.58,14,25
a93a94,LFA551  ,United States,-81.8837,27.4685,50.15,975.36,1036.32,-0.33,14,0
a859bd,N637WM  ,United States,-96.4231,29.9707,116.55,8610.6,9052.56,4.88,14,0
ab538b,DAL1070 ,United States,-97.5671,38.6431,247.65,11887.2,12222.48,0.0,14,0
a7d928,N6045F  ,United States,-96.2671,32.7139,30.87,99.06,144.78,-2.6,14,0
781ebc,CSG2521 ,China,-106.3585,31.2202,263.37,8839.2,9319.26,0.0,14,1
a08e1e,DAL2630 ,United States,-121.9298,37.3688,0.06,,,,14,8
acd675,SWA1891 ,United States,-76.7895,36.9813,231.15,8534.4,8610.6,0.0,14,1
a5e6be,N48FA   ,United States,-83.6659,36.0945,37.68,1379.22,1394.46,-0.33,14,4
a3dc5a,EDV4953 ,United States,-84.4361,33.6343,8.75,,,,14,6
ad3d8c,N952R   ,United States,-116.6568,34.442,121.85,3345.18,3459.48,-0.33,14,264
a87059,N64294  ,United States,-94.48,38.7572,48.02,396.24,396.24,0.33,14,0
ada795,N9791F  ,United States,-86.551,34.8877,32.56,373.38,411.48,-0.98,14,0
a22539,UAL1540 ,United States,-91.5498,30.2293,261.83,11887.2,12344.4,0.0,14,0
a23867,N242L   ,United States,-118.567,34.1977,98.77,1958.34,1996.44,5.53,14,0
a0de59,N155SG  ,United States,-84.6179,32.7313,113.21,1303.02,1356.36,0.0,14,0
aa58a6,ENY3924 ,United States,-88.4225,40.0073,127.08,1874.52,1882.14,13.66,14,0
a08234,N13169  ,United States,-88.8024,44.667,52.03,792.48,708.66,-3.9,14,0
ae01d8,,United States,-100.827,46.7747,187.81,10363.2,10454.64,0.98,14,32
a08e82,RPA135  ,United States,-77.9266,36.3346,163.74,4549.14,4594.86,-8.78,14,0
4063e6,VIR36VL ,United Kingdom,-79.7022,28.8888,249.3,7597.14,7962.9,6.18,14,0
a35854,JBU1298 ,United States,-76.2087,41.4195,266.8,10736.58,10538.46,-11.7,14,0
a88382,TCF648  ,United States,-81.3397,29.8158,52.74,1303.02,1303.02,-0.65,14,0
a33e2d,N308MR  ,United States,-113.5617,35.271,237.92,12496.8,12969.24,0.0,14,0
ae01d5,COBRA49 ,United States,-93.2929,39.6433,204.59,6400.8,6568.44,0.0,14,0
a0f869,UCA4242 ,United States,-94.3304,36.4161,199.32,7909.56,8199.12,7.15,14,0
a0822c,UCA4352 ,United States,-88.3582,30.7238,207.57,9753.6,10149.84,0.33,14,0
a9903a,SKW6200 ,United States,-105.0441,34.8169,246.11,11277.6,11788.14,-0.33,14,0
a27ebc,N26XL   ,United States,-102.1024,34.991,228.52,12496.8,12954.0,0.0,14,0
a3eeb0,UAL2661 ,United States,-88.7599,33.237,203.54,10972.8,11330.94,-0.33,14,0
a3eeb2,N35206  ,United States,-104.2275,39.3259,68.94,2804.16,2887.98,0.65,14,0
accdfc,PWA924  ,United States,-95.9884,41.6536,211.23,12192.0,12390.12,0.33,14,0
ae4a2a,BB161   ,United States,-87.0549,30.9623,97.13,1996.44,2057.4,15.93,14,0
ad447d,N954L   ,United States,-75.6036,39.7913,177.14,4015.74,3878.58,-1.63,14,0
adeddd,AAL2878 ,United States,-96.913,33.1375,119.87,2026.92,2118.36,-7.48,14,0
a60814,UAL1588 ,United States,-94.1202,32.8571,213.07,10972.8,11399.52,0.0,14,0
a33e1e,N308MA  ,United States,-104.6456,40.461,60.24,1653.54,1684.02,-1.3,14,0
a4780e,N3873B  ,United States,-97.0126,31.3456,103.8,2255.52,2346.96,0.0,14,0
ae01c0,VVBH500 ,United States,-118.9294,34.1301,111.42,1325.88,1348.74,0.0,14,0
a57e0e,TFF903  ,United States,-77.9885,33.4404,205.49,12192.0,12466.32,0.33,14,0
ac0a92,N875T   ,United States,-117.7534,34.5377,74.6,3131.82,3230.88,-0.65,14,0
ac0a93,FLANKER1,United States,-85.2172,28.2427,282.91,10668.0,11193.78,4.88,14,3
ad3d8e,N952RB  ,United States,-116.0341,45.3242,213.19,9113.52,9243.06,-12.03,14,39
acc1f9,N921AZ  ,United States,-111.6298,33.2865,62.21,502.92,502.92,-3.25,14,4
a87078,ATN6759 ,United States,-122.3177,47.4465,13.89,,,,14,0
a5ce02,UAL551  ,United States,-104.6871,39.8709,71.51,1577.34,1607.82,-0.33,14,1
a23844,RPA5724 ,United States,-70.9184,42.317,135.2,1226.82,1097.28,4.23,14,0
a0cb03,N150JM  ,United States,-81.4256,32.5315,208.48,10980.42,11330.94,0.33,14,0
aaa929,SWA4336 ,United States,-116.8707,34.7006,263.34,9890.76,10309.86,8.45,14,0
acc1ef,N921AP  ,United States,-79.1341,34.6447,205.04,4541.52,4640.58,0.0,14,0
a72823,JIA5608 ,United States,-92.3002,36.9606,227.21,9753.6,10066.02,-0.33,14,0
a8d33a,N668PD  ,United States,-118.5484,34.231,49.28,358.14,365.76,0.98,14,0
a8e688,N6727W  ,United States,-122.358,47.1014,66.29,1188.72,1150.62,-2.6,14,0
a47809,UAL1852 ,United States,-98.0022,26.4711,222.44,9753.6,10271.76,0.0,14,0
abf17f,AAL2388 ,United States,-117.7289,34.122,250.19,7604.76,7909.56,4.23,14,0
a6082f,TFF988  ,United States,-120.2485,34.6912,119.94,1188.72,1211.58,-0.33,14,0
ad91f2,,United States,-76.4939,37.1442,61.64,304.8,236.22,-3.58,14,6
addadb,JBU1700 ,United States,-97.3072,32.104,249.9,10660.38,11109.96,0.0,14,0
a4c83e,N407SM  ,United States,-81.5302,34.1804,73.18,868.68,876.3,0.0,14,0
a7a04c,SKQ55   ,United States,-79.9392,34.7825,128.11,6096.0,6286.5,0.0,14,0
a08222,N1316R  ,United States,-76.2034,39.9629,64.99,678.18,609.6,-0.98,14,0
a548e3,MVJ44   ,United States,-116.7398,32.5761,101.09,1569.72,1623.06,-2.6,14,0
aa80e4,SCA77   ,United States,-111.937,33.9572,69.54,2339.34,2423.16,-2.28,14,0
a0a8de,UAL2209 ,United States,-114.6144,41.1605,291.73,10058.4,10317.48,0.0,14,0
a19b18,SKW4700 ,United States,-78.32,40.4869,218.75,5372.1,5234.94,-5.53,14,1
acc1f3,DAL2599 ,United States,-87.2417,39.1501,204.65,10363.2,10546.08,0.33,14,0
a21e31,N2355Y  ,United States,-118.1312,33.8139,37.04,114.3,91.44,-1.95,14,0
ad3178,N94937  ,United States,-85.1218,37.7281,59.48,1645.92,1653.54,-0.65,14,0
a69e14,N5251Z  ,United States,-84.4955,32.9122,27.97,1264.92,1333.5,-0.98,14,0
a0a8df,UAL1298 ,United States,-100.8011,40.4752,254.56,11277.6,11590.02,0.0,14,3
a9ff6d,N743TW  ,United States,-112.0663,40.3903,53.36,3055.62,3162.3,1.63,14,0
a6a688,N5279F  ,United States,-95.5192,29.6897,28.76,365.76,419.1,-0.98,14,1
c06b3d,AIE782  ,Canada,-74.4281,47.1223,229.74,10363.2,9959.34,0.0,14,0
a1f239,N2240D  ,United States,-71.3331,42.6363,62.77,792.48,655.32,0.0,14,1
a7767b,LXJ580  ,United States,-74.4025,40.8105,60.71,160.02,68.58,-4.23,14,0
ab5f1b,SWA1679 ,United States,-80.0772,26.1731,145.96,1760.22,1851.66,0.33,14,0
a0cb68,AAL3283 ,United States,-80.9687,35.24,74.3,297.18,312.42,-2.93,14,0
a32b48,IJA30   ,United States,-101.4482,36.5132,198.47,12184.38,12656.82,0.0,14,0
a4a0cd,DAL1805 ,United States,-83.1852,32.5811,208.87,8633.46,8991.6,-13.33,14,0
a70cfe,N5530X  ,United States,-97.8266,33.4082,88.56,1790.7,1851.66,0.0,14,5
c035f8,WJA2133 ,Canada,-80.462,38.0811,220.45,11277.6,11384.28,-0.33,14,0
a45216,LXJ378  ,United States,-101.1173,39.8368,164.47,13106.4,13441.68,0.0,14,0
a1eb50,CXK297  ,United States,-112.0149,41.1857,39.61,1318.26,1363.98,-3.58,14,1
ac9923,UAL84   ,United States,-74.183,40.6694,93.15,281.94,175.26,13.66,14,1
a9afcf,N723ML  ,United States,-118.1489,33.8209,16.98,0.0,7.62,-2.28,14,0
ac2fa4,SWA3149 ,United States,-111.9821,40.7887,0.0,,,,14,0
a9afe7,NKS526  ,United States,-79.7482,32.9994,152.01,1493.52,1539.24,-9.1,14,0
a0de90,N155UM  ,United States,-83.9711,42.352,45.0,960.12,876.3,-0.33,14,0
a9b6e8,JKR72   ,United States,-83.3237,41.2717,157.23,12184.38,12131.04,0.0,14,0
a3d06a,N345FM  ,United States,-96.863,32.8626,70.57,167.64,182.88,-3.58,14,1
ac36a9,SWA3169 ,United States,-102.8772,38.8959,217.48,9144.0,9502.14,-0.33,14,0
a07b8f,DAL1037 ,United States,-111.9789,40.7856,0.0,,,,14,11
a47864,N3875T  ,United States,-123.0645,45.0231,55.92,2072.64,2049.78,-3.9,14,0
abb601,SWA1850 ,United States,-95.9198,40.1982,255.18,11277.6,11551.92,0.0,14,0
abc91f,DAL618  ,United States,-85.9458,40.2457,247.22,9829.8,9913.62,-4.88,14,0
ab5f43,SWA1909 ,United States,-72.9268,40.5928,202.01,10363.2,10172.7,0.0,14,0
a33e5e,EDV5387 ,United States,-77.2177,42.7216,153.47,3931.92,3741.42,-7.48,14,0
a953cf,N70SK   ,United States,-80.7574,30.2417,216.18,12184.38,12672.06,-0.33,14,1
a700ac,,United States,-112.0117,33.4329,0.51,,,,14,1
aaa954,SWA1553 ,United States,-118.2043,34.6005,162.84,3063.24,3185.16,-2.93,14,0
abaf1e,DAL2074 ,United States,-122.3072,37.8378,102.75,1676.4,1676.4,-5.2,14,1
a5106e,RPA4360 ,United States,-83.4117,35.8031,194.37,9753.6,9997.44,0.33,14,1
ab5305,WUP829  ,United States,-96.269,32.7111,0.0,,,,14,4
ac7f36,EJM904  ,United States,-76.8562,40.2201,0.0,,,,14,0
ac49e4,JRE891  ,United States,-82.4075,32.1239,166.91,2987.04,3078.48,-0.33,14,0
aaefbf,N80326  ,United States,-72.7061,42.1939,28.07,327.66,220.98,-1.95,14,1
a700da,EJA550  ,United States,-121.8923,37.1735,151.95,2004.06,1996.44,-6.18,14,0
ac2fc3,SWA2889 ,United States,-97.1705,33.4206,208.12,12192.0,12633.96,0.0,14,0
a9c9cd,N73MH   ,United States,-122.2451,47.9252,56.08,525.78,464.82,0.0,14,2
a9c9cb,N73MF   ,United States,-98.4471,29.7422,54.55,800.1,845.82,1.3,14,2
a4f05d,RPA4673 ,United States,-91.1885,31.8754,205.08,10363.2,10744.2,0.33,14,1
a26bcc,N255TT  ,United States,-100.2852,44.3749,4.37,,,,14,0
aa466f,SKW6245 ,United States,-88.5056,41.6093,186.71,3627.12,3589.02,-5.2,14,0
a09590,DAL1404 ,United States,-77.0756,35.9054,216.31,10957.56,11155.68,-2.6,14,1
a91993,CXK1079 ,United States,-90.6752,38.7306,67.25,1158.24,1173.48,-1.3,14,1
ace9f6,CXK124  ,United States,-74.4026,40.8102,38.39,175.26,76.2,1.95,14,0
a63bd4,VJA500  ,United States,-80.7788,32.4422,261.41,10058.4,10424.16,0.0,14,0
aad333,N797NA  ,United States,-90.712,42.4021,27.27,365.76,342.9,2.6,14,1
abff62,N872SP  ,United States,-74.926,40.3639,56.2,800.1,701.04,-0.33,14,6
a4fbe1,N420CR  ,United States,-83.3561,40.3049,117.89,2788.92,2705.1,-4.88,14,0
aae64e,N801HL  ,United States,-112.309,35.173,147.02,5486.4,5775.96,0.33,14,0
a57e87,GTI5528 ,United States,-79.7202,25.3793,181.24,4861.56,5097.78,-11.05,14,1
ac6cd2,FLC90   ,United States,-69.6786,43.7279,137.98,3131.82,2926.08,-0.33,14,0
aa8f8b,N78Q    ,United States,-116.7092,32.0484,117.11,3634.74,3787.14,-4.23,14,0
a642b4,CNS888  ,United States,-76.5298,39.0015,247.8,12489.18,12496.8,0.0,14,0
aae65c,N801J   ,United States,-122.7858,46.5219,146.74,4876.8,4899.66,-0.33,14,0
a895b0,PDT5879 ,United States,-80.9464,34.1131,139.89,1653.54,1691.64,-5.53,14,3
aadf83,FLC80   ,United States,-76.2388,40.9961,100.72,2491.74,2362.2,0.33,14,0
ac1325,N8773N  ,United States,-72.426,41.4454,41.24,533.4,472.44,-2.6,14,0
abec26,SWA2265 ,United States,-121.1267,37.6646,168.47,4617.72,4747.26,-8.45,14,0
aad336,NDU97T  ,United States,-96.1339,47.8738,37.28,1958.34,1905.0,0.33,14,0
ac1327,SWA1262 ,United States,-106.1825,35.3014,216.63,10972.8,11483.34,-0.33,14,0
aaf996,EJA806  ,United States,-121.9351,37.3622,0.0,,,,14,0
a51bf5,N4282   ,United States,-112.0619,33.5695,40.9,487.68,487.68,2.93,14,0
aa7c64,JBU2143 ,United States,-74.546,39.731,184.44,7871.46,7719.06,13.66,14,1
c08754,CGZGL   ,Canada,-107.0924,42.2803,84.63,4815.84,4914.9,2.28,14,0
a4fbf1,CTA420  ,United States,-99.2451,32.8152,118.54,7924.8,8313.42,0.0,14,0
a83528,N628NG  ,United States,-118.8345,38.859,135.95,7010.4,7216.14,-0.65,14,1
a7d8d1,N6042Z  ,United States,-82.3185,27.4862,59.27,670.56,723.9,0.0,14,0
ab53e4,EDV5463 ,United States,-76.3959,38.3115,251.72,10050.78,10081.26,-0.33,14,0
a82e2e,SKW5395 ,United States,-87.5583,41.4436,220.28,4389.12,4351.02,8.45,14,0
abb6df,N854GW  ,United States,-73.9096,42.8432,55.68,472.44,342.9,-1.63,14,0
a655f1,RVJ507  ,United States,-86.0675,35.7329,138.52,3215.64,3284.22,-5.53,14,13
aa8338,N777BY  ,United States,-86.8798,36.2034,48.29,182.88,213.36,-2.93,14,0
a33269,IFG305  ,United States,-80.5357,27.39,49.59,838.2,906.78,0.33,14,0
a57258,XSR450  ,United States,-96.818,32.7809,93.23,1074.42,1135.38,10.4,14,0
a6a5c0,AVL111  ,United States,-77.6388,38.6698,48.82,762.0,678.18,-1.95,14,0
ab9024,EJA844  ,United States,-84.2809,33.9875,106.79,1386.84,1417.32,-7.8,14,0
ac0c64,SWA2186 ,United States,-86.429,39.8071,277.32,10668.0,10805.16,0.0,14,0
a642cd,EJA502  ,United States,-93.8238,30.7048,219.11,7924.8,8290.56,0.0,14,1
a4b57e,EJA402  ,United States,-94.2123,36.1664,208.89,12496.8,12839.7,0.0,14,0
ac266e,N882MZ  ,United States,-103.9168,29.9144,166.7,12192.0,12740.64,0.0,14,3
a63bf4,SWA3255 ,United States,-104.6716,39.8624,2.31,,,,14,7
a3323d,DAL1169 ,United States,-76.7761,38.6807,263.77,7360.92,7315.2,-5.2,14,0
a70e7a,SKW4149 ,United States,-82.3424,42.3369,224.39,6644.64,6461.76,12.03,14,0
a88ede,N650XY  ,United States,-91.0543,40.5958,270.74,13106.4,13235.94,0.0,14,0
ac73d5,N901KS  ,United States,-82.0172,27.7812,43.58,975.36,1036.32,-0.65,14,0
ad4651,N9543N  ,United States,-79.9734,27.8975,165.88,5204.46,5417.82,-13.33,14,0
a68b71,N5201H  ,United States,-122.3749,45.3863,37.45,762.0,708.66,-2.93,14,0
ac134a,SWA1656 ,United States,-90.0677,31.7564,266.08,11277.6,11704.32,0.0,14,0
ac0027,SWA3669 ,United States,-111.8204,35.4537,212.04,9144.0,9578.34,0.0,14,0
ab40d1,CYO824  ,United States,-104.4916,34.0567,219.87,11582.4,12085.32,0.33,14,0
ab40d6,N824MM  ,United States,-82.6856,34.5095,38.31,335.28,342.9,-2.6,14,3
a87bb9,N646CB  ,United States,-117.7788,33.519,58.22,1043.94,1066.8,0.33,14,0
ada964,N98GC   ,United States,-81.0944,26.6249,54.68,1905.0,1973.58,0.0,14,0
a5bb62,N469DN  ,United States,-75.5259,39.6309,174.75,3695.7,3566.16,0.33,14,0
